hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
b97a433c,2025-08-20 14:14:03,2025-08-20 14:14:23,"(391,418)","(475,470)",img_394,17
b97a433c,2025-08-20 14:14:37,2025-08-20 14:14:57,"(293,489)","(396,217)",img_299,18
b97a433c,2025-08-20 14:15:03,2025-08-20 14:15:23,"(96,408)","(441,465)",img_253,19
b97a433c,2025-08-20 14:15:29,2025-08-20 14:15:49,"(25,163)","(42,301)",img_533,20
b97a433c,2025-08-20 14:16:01,2025-08-20 14:16:21,"(128,240)","(77,265)",img_969,21
b97a433c,2025-08-20 14:16:26,2025-08-20 14:16:46,"(286,285)","(320,258)",img_469,22
b97a433c,2025-08-20 14:16:57,2025-08-20 14:17:17,"(400,453)","(458,246)",img_773,23
b97a433c,2025-08-20 14:17:25,2025-08-20 14:17:45,"(127,396)","(134,97)",img_664,24
b97a433c,2025-08-20 14:17:51,2025-08-20 14:18:11,"(253,233)","(405,80)",img_742,25
b97a433c,2025-08-20 14:18:16,2025-08-20 14:18:36,"(355,102)","(67,69)",img_365,26
b97a433c,2025-08-20 14:18:43,2025-08-20 14:19:03,"(115,13)","(304,436)",img_350,27
b97a433c,2025-08-20 14:19:15,2025-08-20 14:19:35,"(94,225)","(277,441)",img_995,28
b97a433c,2025-08-20 14:19:45,2025-08-20 14:20:05,"(456,266)","(385,284)",img_506,29
b97a433c,2025-08-20 14:20:16,2025-08-20 14:20:36,"(374,296)","(325,287)",img_371,30
b97a433c,2025-08-20 14:20:46,2025-08-20 14:21:06,"(271,171)","(175,67)",img_198,31
b97a433c,2025-08-20 14:21:14,2025-08-20 14:21:34,"(414,223)","(42,233)",img_117,32
b97a433c,2025-08-20 14:21:41,2025-08-20 14:22:01,"(157,150)","(322,233)",img_198,33
b97a433c,2025-08-20 14:22:06,2025-08-20 14:22:26,"(75,262)","(339,243)",img_744,34
b97a433c,2025-08-20 14:22:39,2025-08-20 14:22:59,"(299,119)","(398,10)",img_134,35
b97a433c,2025-08-20 14:23:11,2025-08-20 14:23:31,"(206,178)","(446,29)",img_242,36
b97a433c,2025-08-20 14:23:44,2025-08-20 14:24:04,"(66,206)","(203,44)",img_460,37
b97a433c,2025-08-20 14:24:10,2025-08-20 14:24:30,"(439,39)","(171,50)",img_310,38
b97a433c,2025-08-20 14:24:40,2025-08-20 14:25:00,"(277,125)","(106,144)",img_297,39
b97a433c,2025-08-20 14:25:13,2025-08-20 14:25:33,"(6,424)","(71,163)",img_836,40
b97a433c,2025-08-20 14:25:40,2025-08-20 14:26:00,"(156,189)","(242,207)",img_640,41
b97a433c,2025-08-20 14:26:10,2025-08-20 14:26:30,"(243,485)","(468,163)",img_152,42
b97a433c,2025-08-20 14:26:42,2025-08-20 14:27:02,"(254,164)","(266,477)",img_332,43
b97a433c,2025-08-20 14:27:07,2025-08-20 14:27:27,"(301,233)","(282,208)",img_119,44
b97a433c,2025-08-20 14:27:37,2025-08-20 14:27:57,"(155,105)","(311,440)",img_818,45
b97a433c,2025-08-20 14:28:09,2025-08-20 14:28:29,"(126,423)","(162,465)",img_939,46
b97a433c,2025-08-20 14:28:35,2025-08-20 14:28:55,"(142,188)","(105,294)",img_780,47
f4ed2e78,2025-08-20 14:07:00,2025-08-20 14:07:28,"(344,328)","(329,370)",img_815,1
f4ed2e78,2025-08-20 14:07:39,2025-08-20 14:08:07,"(80,237)","(486,192)",img_255,2
f4ed2e78,2025-08-20 14:08:14,2025-08-20 14:08:42,"(292,241)","(117,120)",img_771,3
f4ed2e78,2025-08-20 14:08:54,2025-08-20 14:09:22,"(441,257)","(230,453)",img_178,4
f4ed2e78,2025-08-20 14:09:28,2025-08-20 14:09:56,"(440,147)","(345,202)",img_653,5
f4ed2e78,2025-08-20 14:10:02,2025-08-20 14:10:30,"(42,125)","(333,354)",img_970,6
f4ed2e78,2025-08-20 14:10:45,2025-08-20 14:11:13,"(41,371)","(274,389)",img_396,7
f4ed2e78,2025-08-20 14:11:22,2025-08-20 14:11:50,"(288,200)","(40,13)",img_744,8
f4ed2e78,2025-08-20 14:12:02,2025-08-20 14:12:30,"(365,422)","(252,95)",img_906,9
f4ed2e78,2025-08-20 14:12:42,2025-08-20 14:13:10,"(384,64)","(391,417)",img_457,10
f4ed2e78,2025-08-20 14:13:22,2025-08-20 14:13:50,"(166,355)","(301,180)",img_418,11
f4ed2e78,2025-08-20 14:14:00,2025-08-20 14:14:28,"(111,365)","(227,348)",img_961,12
f4ed2e78,2025-08-20 14:14:33,2025-08-20 14:15:01,"(141,112)","(0,6)",img_611,13
f4ed2e78,2025-08-20 14:15:06,2025-08-20 14:15:34,"(327,46)","(236,436)",img_524,14
f4ed2e78,2025-08-20 14:15:43,2025-08-20 14:16:11,"(284,45)","(9,27)",img_364,15
f4ed2e78,2025-08-20 14:16:16,2025-08-20 14:16:44,"(191,68)","(256,19)",img_431,16
f4ed2e78,2025-08-20 14:16:52,2025-08-20 14:17:20,"(461,292)","(421,125)",img_557,17
f4ed2e78,2025-08-20 14:17:33,2025-08-20 14:18:01,"(477,399)","(316,380)",img_429,18
f4ed2e78,2025-08-20 14:18:10,2025-08-20 14:18:38,"(160,125)","(165,488)",img_632,19
f4ed2e78,2025-08-20 14:18:51,2025-08-20 14:19:19,"(283,231)","(470,121)",img_722,20
f4ed2e78,2025-08-20 14:19:29,2025-08-20 14:19:57,"(304,452)","(470,121)",img_805,21
f4ed2e78,2025-08-20 14:20:02,2025-08-20 14:20:30,"(312,341)","(388,375)",img_757,22
f4ed2e78,2025-08-20 14:20:39,2025-08-20 14:21:07,"(77,413)","(496,100)",img_275,23
f4ed2e78,2025-08-20 14:21:16,2025-08-20 14:21:44,"(20,291)","(247,189)",img_315,24
f4ed2e78,2025-08-20 14:21:51,2025-08-20 14:22:19,"(358,63)","(248,213)",img_274,25
f4ed2e78,2025-08-20 14:22:24,2025-08-20 14:22:52,"(189,298)","(244,481)",img_556,26
f4ed2e78,2025-08-20 14:22:59,2025-08-20 14:23:27,"(477,192)","(485,121)",img_174,27
f4ed2e78,2025-08-20 14:23:39,2025-08-20 14:24:07,"(42,294)","(63,77)",img_361,28
f4ed2e78,2025-08-20 14:24:16,2025-08-20 14:24:44,"(275,153)","(202,24)",img_487,29
f4ed2e78,2025-08-20 14:24:54,2025-08-20 14:25:22,"(430,120)","(128,105)",img_762,30
f4ed2e78,2025-08-20 14:25:33,2025-08-20 14:26:01,"(84,19)","(55,145)",img_872,31
f4ed2e78,2025-08-20 14:26:14,2025-08-20 14:26:42,"(273,115)","(74,120)",img_832,32
f4ed2e78,2025-08-20 14:26:57,2025-08-20 14:27:25,"(430,150)","(433,152)",img_244,33
f4ed2e78,2025-08-20 14:27:38,2025-08-20 14:28:06,"(321,96)","(461,184)",img_844,34
f4ed2e78,2025-08-20 14:28:19,2025-08-20 14:28:47,"(200,78)","(328,494)",img_262,35
f4ed2e78,2025-08-20 14:29:02,2025-08-20 14:29:30,"(152,271)","(132,243)",img_154,36
f4ed2e78,2025-08-20 14:29:45,2025-08-20 14:30:13,"(244,81)","(433,379)",img_901,37
f4ed2e78,2025-08-20 14:30:21,2025-08-20 14:30:49,"(184,465)","(126,12)",img_174,38
f4ed2e78,2025-08-20 14:30:54,2025-08-20 14:31:22,"(162,366)","(437,237)",img_231,39
f4ed2e78,2025-08-20 14:31:32,2025-08-20 14:32:00,"(131,279)","(15,35)",img_965,40
f4ed2e78,2025-08-20 14:32:07,2025-08-20 14:32:35,"(392,5)","(402,293)",img_544,41
f4ed2e78,2025-08-20 14:32:42,2025-08-20 14:33:10,"(339,465)","(191,477)",img_517,42
f4ed2e78,2025-08-20 14:33:19,2025-08-20 14:33:47,"(122,108)","(224,382)",img_626,43
f4ed2e78,2025-08-20 14:33:58,2025-08-20 14:34:26,"(127,38)","(214,141)",img_693,44
f4ed2e78,2025-08-20 14:34:35,2025-08-20 14:35:03,"(300,354)","(431,152)",img_841,45
f4ed2e78,2025-08-20 14:35:17,2025-08-20 14:35:45,"(83,401)","(92,495)",img_810,46
f4ed2e78,2025-08-20 14:35:54,2025-08-20 14:36:22,"(40,63)","(167,471)",img_627,47
43db29c6,2025-08-20 14:09:00,2025-08-20 14:09:34,"(375,352)","(401,454)",img_140,1
43db29c6,2025-08-20 14:09:43,2025-08-20 14:10:17,"(358,279)","(271,485)",img_702,2
43db29c6,2025-08-20 14:10:25,2025-08-20 14:10:59,"(266,384)","(229,247)",img_265,3
43db29c6,2025-08-20 14:11:11,2025-08-20 14:11:45,"(96,178)","(469,223)",img_743,4
43db29c6,2025-08-20 14:11:57,2025-08-20 14:12:31,"(204,83)","(29,110)",img_694,5
43db29c6,2025-08-20 14:12:40,2025-08-20 14:13:14,"(192,260)","(113,102)",img_987,6
43db29c6,2025-08-20 14:13:26,2025-08-20 14:14:00,"(407,33)","(68,36)",img_218,7
43db29c6,2025-08-20 14:14:11,2025-08-20 14:14:45,"(390,354)","(262,197)",img_116,8
43db29c6,2025-08-20 14:15:00,2025-08-20 14:15:34,"(210,338)","(40,109)",img_130,9
43db29c6,2025-08-20 14:15:49,2025-08-20 14:16:23,"(114,273)","(224,175)",img_709,10
43db29c6,2025-08-20 14:16:36,2025-08-20 14:17:10,"(63,445)","(288,250)",img_150,11
43db29c6,2025-08-20 14:17:24,2025-08-20 14:17:58,"(177,273)","(248,250)",img_776,12
43db29c6,2025-08-20 14:18:06,2025-08-20 14:18:40,"(336,41)","(16,79)",img_311,13
43db29c6,2025-08-20 14:18:48,2025-08-20 14:19:22,"(474,70)","(380,29)",img_620,14
43db29c6,2025-08-20 14:19:28,2025-08-20 14:20:02,"(166,44)","(169,426)",img_983,15
43db29c6,2025-08-20 14:20:08,2025-08-20 14:20:42,"(221,262)","(264,368)",img_555,16
43db29c6,2025-08-20 14:20:48,2025-08-20 14:21:22,"(305,8)","(385,434)",img_361,17
43db29c6,2025-08-20 14:21:29,2025-08-20 14:22:03,"(447,409)","(475,317)",img_893,18
43db29c6,2025-08-20 14:22:18,2025-08-20 14:22:52,"(406,328)","(277,324)",img_201,19
43db29c6,2025-08-20 14:23:02,2025-08-20 14:23:36,"(158,51)","(141,469)",img_972,20
43db29c6,2025-08-20 14:23:42,2025-08-20 14:24:16,"(72,438)","(420,162)",img_536,21
43db29c6,2025-08-20 14:24:23,2025-08-20 14:24:57,"(119,459)","(457,104)",img_282,22
43db29c6,2025-08-20 14:25:10,2025-08-20 14:25:44,"(321,497)","(201,312)",img_844,23
43db29c6,2025-08-20 14:25:55,2025-08-20 14:26:29,"(382,116)","(70,20)",img_391,24
43db29c6,2025-08-20 14:26:35,2025-08-20 14:27:09,"(483,186)","(33,251)",img_145,25
43db29c6,2025-08-20 14:27:14,2025-08-20 14:27:48,"(165,403)","(327,220)",img_297,26
43db29c6,2025-08-20 14:27:55,2025-08-20 14:28:29,"(421,213)","(303,489)",img_917,27
43db29c6,2025-08-20 14:28:35,2025-08-20 14:29:09,"(355,97)","(243,457)",img_548,28
43db29c6,2025-08-20 14:29:18,2025-08-20 14:29:52,"(471,202)","(239,142)",img_942,29
43db29c6,2025-08-20 14:30:00,2025-08-20 14:30:34,"(199,1)","(218,26)",img_895,30
43db29c6,2025-08-20 14:30:48,2025-08-20 14:31:22,"(466,134)","(121,456)",img_283,31
43db29c6,2025-08-20 14:31:28,2025-08-20 14:32:02,"(401,92)","(347,114)",img_401,32
43db29c6,2025-08-20 14:32:10,2025-08-20 14:32:44,"(47,334)","(338,446)",img_395,33
43db29c6,2025-08-20 14:32:56,2025-08-20 14:33:30,"(124,363)","(35,382)",img_902,34
43db29c6,2025-08-20 14:33:43,2025-08-20 14:34:17,"(29,431)","(360,56)",img_768,35
43db29c6,2025-08-20 14:34:23,2025-08-20 14:34:57,"(490,379)","(225,334)",img_153,36
43db29c6,2025-08-20 14:35:06,2025-08-20 14:35:40,"(10,415)","(147,275)",img_386,37
43db29c6,2025-08-20 14:35:53,2025-08-20 14:36:27,"(95,408)","(228,18)",img_431,38
43db29c6,2025-08-20 14:36:33,2025-08-20 14:37:07,"(28,400)","(145,392)",img_410,39
43db29c6,2025-08-20 14:37:21,2025-08-20 14:37:55,"(373,429)","(382,296)",img_136,40
43db29c6,2025-08-20 14:38:05,2025-08-20 14:38:39,"(43,74)","(428,245)",img_246,41
43db29c6,2025-08-20 14:38:48,2025-08-20 14:39:22,"(231,27)","(400,136)",img_829,42
43db29c6,2025-08-20 14:39:34,2025-08-20 14:40:08,"(443,181)","(64,390)",img_757,43
43db29c6,2025-08-20 14:40:21,2025-08-20 14:40:55,"(417,481)","(72,282)",img_699,44
43db29c6,2025-08-20 14:41:07,2025-08-20 14:41:41,"(244,402)","(477,321)",img_608,45
43db29c6,2025-08-20 14:41:48,2025-08-20 14:42:22,"(390,176)","(85,224)",img_993,46
43db29c6,2025-08-20 14:42:33,2025-08-20 14:43:07,"(93,119)","(130,280)",img_315,47
af5915a0,2025-08-20 14:04:00,2025-08-20 14:04:21,"(152,93)","(468,250)",img_743,1
af5915a0,2025-08-20 14:04:27,2025-08-20 14:04:48,"(248,37)","(212,38)",img_532,2
af5915a0,2025-08-20 14:04:56,2025-08-20 14:05:17,"(427,94)","(395,248)",img_434,3
af5915a0,2025-08-20 14:05:28,2025-08-20 14:05:49,"(28,395)","(47,362)",img_133,4
af5915a0,2025-08-20 14:05:59,2025-08-20 14:06:20,"(363,28)","(128,61)",img_802,5
af5915a0,2025-08-20 14:06:28,2025-08-20 14:06:49,"(38,158)","(292,364)",img_649,6
af5915a0,2025-08-20 14:07:01,2025-08-20 14:07:22,"(171,442)","(369,343)",img_563,7
af5915a0,2025-08-20 14:07:30,2025-08-20 14:07:51,"(477,202)","(393,280)",img_575,8
af5915a0,2025-08-20 14:08:03,2025-08-20 14:08:24,"(250,253)","(269,161)",img_634,9
af5915a0,2025-08-20 14:08:37,2025-08-20 14:08:58,"(14,87)","(283,200)",img_406,10
af5915a0,2025-08-20 14:09:08,2025-08-20 14:09:29,"(55,133)","(28,261)",img_611,11
af5915a0,2025-08-20 14:09:35,2025-08-20 14:09:56,"(262,150)","(151,17)",img_557,12
af5915a0,2025-08-20 14:10:07,2025-08-20 14:10:28,"(345,92)","(124,394)",img_295,13
af5915a0,2025-08-20 14:10:34,2025-08-20 14:10:55,"(87,319)","(134,438)",img_445,14
af5915a0,2025-08-20 14:11:04,2025-08-20 14:11:25,"(348,64)","(230,192)",img_378,15
af5915a0,2025-08-20 14:11:36,2025-08-20 14:11:57,"(417,0)","(125,346)",img_406,16
af5915a0,2025-08-20 14:12:02,2025-08-20 14:12:23,"(102,61)","(307,71)",img_754,17
af5915a0,2025-08-20 14:12:31,2025-08-20 14:12:52,"(389,33)","(204,475)",img_562,18
af5915a0,2025-08-20 14:13:01,2025-08-20 14:13:22,"(121,27)","(468,50)",img_593,19
af5915a0,2025-08-20 14:13:32,2025-08-20 14:13:53,"(474,124)","(151,131)",img_309,20
af5915a0,2025-08-20 14:14:05,2025-08-20 14:14:26,"(494,350)","(478,138)",img_634,21
af5915a0,2025-08-20 14:14:39,2025-08-20 14:15:00,"(282,129)","(435,281)",img_609,22
af5915a0,2025-08-20 14:15:08,2025-08-20 14:15:29,"(30,77)","(438,95)",img_882,23
af5915a0,2025-08-20 14:15:37,2025-08-20 14:15:58,"(14,153)","(372,267)",img_914,24
af5915a0,2025-08-20 14:16:06,2025-08-20 14:16:27,"(33,399)","(112,388)",img_284,25
af5915a0,2025-08-20 14:16:39,2025-08-20 14:17:00,"(132,296)","(385,484)",img_589,26
af5915a0,2025-08-20 14:17:15,2025-08-20 14:17:36,"(383,139)","(103,289)",img_773,27
af5915a0,2025-08-20 14:17:47,2025-08-20 14:18:08,"(256,149)","(489,205)",img_764,28
af5915a0,2025-08-20 14:18:21,2025-08-20 14:18:42,"(168,62)","(363,106)",img_744,29
af5915a0,2025-08-20 14:18:53,2025-08-20 14:19:14,"(284,306)","(116,474)",img_714,30
af5915a0,2025-08-20 14:19:24,2025-08-20 14:19:45,"(447,412)","(40,67)",img_565,31
af5915a0,2025-08-20 14:19:50,2025-08-20 14:20:11,"(131,132)","(427,410)",img_326,32
af5915a0,2025-08-20 14:20:18,2025-08-20 14:20:39,"(327,158)","(119,493)",img_772,33
af5915a0,2025-08-20 14:20:54,2025-08-20 14:21:15,"(226,134)","(96,464)",img_366,34
af5915a0,2025-08-20 14:21:22,2025-08-20 14:21:43,"(169,284)","(58,361)",img_641,35
af5915a0,2025-08-20 14:21:48,2025-08-20 14:22:09,"(317,41)","(279,240)",img_673,36
af5915a0,2025-08-20 14:22:20,2025-08-20 14:22:41,"(304,474)","(327,321)",img_924,37
af5915a0,2025-08-20 14:22:46,2025-08-20 14:23:07,"(425,430)","(12,332)",img_952,38
af5915a0,2025-08-20 14:23:17,2025-08-20 14:23:38,"(484,456)","(480,275)",img_424,39
af5915a0,2025-08-20 14:23:53,2025-08-20 14:24:14,"(294,458)","(37,196)",img_849,40
af5915a0,2025-08-20 14:24:27,2025-08-20 14:24:48,"(438,82)","(264,291)",img_323,41
af5915a0,2025-08-20 14:24:55,2025-08-20 14:25:16,"(229,238)","(183,376)",img_799,42
af5915a0,2025-08-20 14:25:28,2025-08-20 14:25:49,"(64,372)","(8,101)",img_842,43
af5915a0,2025-08-20 14:25:58,2025-08-20 14:26:19,"(451,345)","(6,42)",img_833,44
af5915a0,2025-08-20 14:26:27,2025-08-20 14:26:48,"(45,340)","(389,92)",img_794,45
af5915a0,2025-08-20 14:27:00,2025-08-20 14:27:21,"(465,229)","(130,416)",img_805,46
af5915a0,2025-08-20 14:27:32,2025-08-20 14:27:53,"(64,145)","(74,351)",img_302,47
6b457503,2025-08-20 14:01:00,2025-08-20 14:01:31,"(17,92)","(188,263)",img_286,1
6b457503,2025-08-20 14:01:36,2025-08-20 14:02:07,"(475,100)","(136,405)",img_814,2
6b457503,2025-08-20 14:02:17,2025-08-20 14:02:48,"(294,44)","(152,362)",img_739,3
6b457503,2025-08-20 14:02:53,2025-08-20 14:03:24,"(178,49)","(400,300)",img_911,4
6b457503,2025-08-20 14:03:37,2025-08-20 14:04:08,"(189,263)","(270,246)",img_359,5
6b457503,2025-08-20 14:04:14,2025-08-20 14:04:45,"(212,447)","(130,178)",img_869,6
6b457503,2025-08-20 14:04:50,2025-08-20 14:05:21,"(143,387)","(217,10)",img_904,7
6b457503,2025-08-20 14:05:35,2025-08-20 14:06:06,"(113,434)","(351,414)",img_594,8
6b457503,2025-08-20 14:06:21,2025-08-20 14:06:52,"(40,9)","(100,22)",img_652,9
6b457503,2025-08-20 14:07:02,2025-08-20 14:07:33,"(485,63)","(95,482)",img_442,10
6b457503,2025-08-20 14:07:46,2025-08-20 14:08:17,"(77,445)","(189,378)",img_850,11
6b457503,2025-08-20 14:08:27,2025-08-20 14:08:58,"(259,251)","(489,258)",img_742,12
6b457503,2025-08-20 14:09:06,2025-08-20 14:09:37,"(97,214)","(455,103)",img_182,13
6b457503,2025-08-20 14:09:44,2025-08-20 14:10:15,"(10,230)","(169,369)",img_902,14
6b457503,2025-08-20 14:10:20,2025-08-20 14:10:51,"(142,47)","(160,367)",img_346,15
6b457503,2025-08-20 14:11:04,2025-08-20 14:11:35,"(128,434)","(424,104)",img_870,16
6b457503,2025-08-20 14:11:43,2025-08-20 14:12:14,"(213,117)","(115,56)",img_387,17
6b457503,2025-08-20 14:12:26,2025-08-20 14:12:57,"(43,153)","(381,495)",img_526,18
6b457503,2025-08-20 14:13:03,2025-08-20 14:13:34,"(312,176)","(99,155)",img_751,19
6b457503,2025-08-20 14:13:39,2025-08-20 14:14:10,"(386,192)","(460,475)",img_871,20
6b457503,2025-08-20 14:14:16,2025-08-20 14:14:47,"(298,407)","(277,145)",img_627,21
6b457503,2025-08-20 14:14:53,2025-08-20 14:15:24,"(183,373)","(455,380)",img_131,22
6b457503,2025-08-20 14:15:34,2025-08-20 14:16:05,"(297,41)","(165,152)",img_867,23
6b457503,2025-08-20 14:16:20,2025-08-20 14:16:51,"(116,194)","(485,119)",img_681,24
6b457503,2025-08-20 14:17:03,2025-08-20 14:17:34,"(112,401)","(348,432)",img_611,25
6b457503,2025-08-20 14:17:39,2025-08-20 14:18:10,"(382,225)","(351,216)",img_203,26
6b457503,2025-08-20 14:18:24,2025-08-20 14:18:55,"(399,68)","(144,3)",img_941,27
6b457503,2025-08-20 14:19:08,2025-08-20 14:19:39,"(58,406)","(331,109)",img_854,28
6b457503,2025-08-20 14:19:46,2025-08-20 14:20:17,"(421,432)","(490,81)",img_592,29
6b457503,2025-08-20 14:20:28,2025-08-20 14:20:59,"(402,313)","(206,129)",img_841,30
6b457503,2025-08-20 14:21:04,2025-08-20 14:21:35,"(414,419)","(91,246)",img_497,31
6b457503,2025-08-20 14:21:40,2025-08-20 14:22:11,"(453,299)","(434,273)",img_973,32
6b457503,2025-08-20 14:22:17,2025-08-20 14:22:48,"(131,248)","(329,133)",img_783,33
6b457503,2025-08-20 14:23:02,2025-08-20 14:23:33,"(214,354)","(31,407)",img_233,34
6b457503,2025-08-20 14:23:40,2025-08-20 14:24:11,"(452,434)","(371,15)",img_976,35
6b457503,2025-08-20 14:24:18,2025-08-20 14:24:49,"(191,241)","(210,33)",img_552,36
6b457503,2025-08-20 14:25:02,2025-08-20 14:25:33,"(228,410)","(342,103)",img_504,37
6b457503,2025-08-20 14:25:44,2025-08-20 14:26:15,"(396,498)","(491,280)",img_224,38
6b457503,2025-08-20 14:26:20,2025-08-20 14:26:51,"(181,135)","(56,489)",img_442,39
6b457503,2025-08-20 14:26:57,2025-08-20 14:27:28,"(109,495)","(11,211)",img_726,40
6b457503,2025-08-20 14:27:37,2025-08-20 14:28:08,"(180,285)","(325,251)",img_313,41
6b457503,2025-08-20 14:28:15,2025-08-20 14:28:46,"(355,170)","(375,456)",img_810,42
6b457503,2025-08-20 14:28:54,2025-08-20 14:29:25,"(416,397)","(360,465)",img_189,43
6b457503,2025-08-20 14:29:33,2025-08-20 14:30:04,"(450,474)","(347,315)",img_154,44
6b457503,2025-08-20 14:30:15,2025-08-20 14:30:46,"(379,44)","(416,302)",img_795,45
6b457503,2025-08-20 14:30:57,2025-08-20 14:31:28,"(36,442)","(259,489)",img_683,46
6b457503,2025-08-20 14:31:43,2025-08-20 14:32:14,"(78,492)","(129,449)",img_551,47
da86ac9e,2025-08-20 14:09:00,2025-08-20 14:09:32,"(310,100)","(60,196)",img_916,1
da86ac9e,2025-08-20 14:09:42,2025-08-20 14:10:14,"(215,417)","(48,452)",img_880,2
da86ac9e,2025-08-20 14:10:23,2025-08-20 14:10:55,"(252,125)","(217,109)",img_916,3
da86ac9e,2025-08-20 14:11:00,2025-08-20 14:11:32,"(343,57)","(179,368)",img_134,4
da86ac9e,2025-08-20 14:11:40,2025-08-20 14:12:12,"(305,135)","(225,435)",img_621,5
da86ac9e,2025-08-20 14:12:26,2025-08-20 14:12:58,"(431,457)","(355,167)",img_408,6
da86ac9e,2025-08-20 14:13:08,2025-08-20 14:13:40,"(259,191)","(87,117)",img_426,7
da86ac9e,2025-08-20 14:13:47,2025-08-20 14:14:19,"(88,133)","(490,277)",img_848,8
da86ac9e,2025-08-20 14:14:26,2025-08-20 14:14:58,"(262,304)","(271,223)",img_202,9
da86ac9e,2025-08-20 14:15:11,2025-08-20 14:15:43,"(414,147)","(276,367)",img_863,10
da86ac9e,2025-08-20 14:15:50,2025-08-20 14:16:22,"(73,479)","(215,318)",img_831,11
da86ac9e,2025-08-20 14:16:28,2025-08-20 14:17:00,"(268,2)","(411,14)",img_343,12
da86ac9e,2025-08-20 14:17:10,2025-08-20 14:17:42,"(30,483)","(235,446)",img_281,13
da86ac9e,2025-08-20 14:17:52,2025-08-20 14:18:24,"(328,42)","(336,55)",img_911,14
da86ac9e,2025-08-20 14:18:38,2025-08-20 14:19:10,"(362,133)","(452,361)",img_456,15
da86ac9e,2025-08-20 14:19:23,2025-08-20 14:19:55,"(132,15)","(491,480)",img_352,16
da86ac9e,2025-08-20 14:20:06,2025-08-20 14:20:38,"(302,491)","(366,239)",img_567,17
da86ac9e,2025-08-20 14:20:51,2025-08-20 14:21:23,"(431,463)","(88,492)",img_468,18
da86ac9e,2025-08-20 14:21:33,2025-08-20 14:22:05,"(474,499)","(72,464)",img_755,19
da86ac9e,2025-08-20 14:22:19,2025-08-20 14:22:51,"(194,495)","(450,124)",img_896,20
da86ac9e,2025-08-20 14:23:00,2025-08-20 14:23:32,"(276,65)","(465,90)",img_535,21
da86ac9e,2025-08-20 14:23:38,2025-08-20 14:24:10,"(288,198)","(253,150)",img_477,22
da86ac9e,2025-08-20 14:24:21,2025-08-20 14:24:53,"(444,163)","(439,257)",img_184,23
da86ac9e,2025-08-20 14:25:06,2025-08-20 14:25:38,"(61,43)","(155,277)",img_396,24
da86ac9e,2025-08-20 14:25:52,2025-08-20 14:26:24,"(160,306)","(439,159)",img_532,25
da86ac9e,2025-08-20 14:26:35,2025-08-20 14:27:07,"(256,73)","(154,259)",img_343,26
da86ac9e,2025-08-20 14:27:22,2025-08-20 14:27:54,"(52,247)","(386,465)",img_895,27
da86ac9e,2025-08-20 14:28:08,2025-08-20 14:28:40,"(59,32)","(243,119)",img_795,28
da86ac9e,2025-08-20 14:28:48,2025-08-20 14:29:20,"(96,35)","(381,230)",img_735,29
da86ac9e,2025-08-20 14:29:35,2025-08-20 14:30:07,"(286,37)","(76,43)",img_259,30
da86ac9e,2025-08-20 14:30:22,2025-08-20 14:30:54,"(39,106)","(478,373)",img_413,31
da86ac9e,2025-08-20 14:31:02,2025-08-20 14:31:34,"(238,130)","(435,410)",img_950,32
da86ac9e,2025-08-20 14:31:48,2025-08-20 14:32:20,"(379,427)","(295,355)",img_767,33
da86ac9e,2025-08-20 14:32:27,2025-08-20 14:32:59,"(269,245)","(282,190)",img_986,34
da86ac9e,2025-08-20 14:33:08,2025-08-20 14:33:40,"(173,379)","(32,161)",img_154,35
da86ac9e,2025-08-20 14:33:49,2025-08-20 14:34:21,"(468,420)","(163,258)",img_474,36
da86ac9e,2025-08-20 14:34:28,2025-08-20 14:35:00,"(415,193)","(400,202)",img_885,37
da86ac9e,2025-08-20 14:35:13,2025-08-20 14:35:45,"(276,165)","(170,479)",img_564,38
da86ac9e,2025-08-20 14:35:56,2025-08-20 14:36:28,"(267,196)","(177,282)",img_376,39
da86ac9e,2025-08-20 14:36:34,2025-08-20 14:37:06,"(494,174)","(378,42)",img_384,40
da86ac9e,2025-08-20 14:37:12,2025-08-20 14:37:44,"(303,143)","(355,114)",img_906,41
da86ac9e,2025-08-20 14:37:59,2025-08-20 14:38:31,"(27,393)","(151,253)",img_388,42
da86ac9e,2025-08-20 14:38:43,2025-08-20 14:39:15,"(83,488)","(445,366)",img_883,43
da86ac9e,2025-08-20 14:39:26,2025-08-20 14:39:58,"(347,54)","(261,185)",img_262,44
da86ac9e,2025-08-20 14:40:07,2025-08-20 14:40:39,"(476,423)","(284,266)",img_818,45
da86ac9e,2025-08-20 14:40:54,2025-08-20 14:41:26,"(303,262)","(421,453)",img_723,46
da86ac9e,2025-08-20 14:41:33,2025-08-20 14:42:05,"(161,206)","(140,98)",img_529,47
83f7b540,2025-08-20 14:07:00,2025-08-20 14:07:37,"(130,257)","(2,205)",img_854,1
83f7b540,2025-08-20 14:07:52,2025-08-20 14:08:29,"(225,421)","(158,383)",img_426,2
83f7b540,2025-08-20 14:08:44,2025-08-20 14:09:21,"(414,300)","(4,107)",img_511,3
83f7b540,2025-08-20 14:09:34,2025-08-20 14:10:11,"(89,168)","(280,474)",img_373,4
83f7b540,2025-08-20 14:10:17,2025-08-20 14:10:54,"(208,105)","(106,211)",img_480,5
